datetime	sensor_0	sensor_1	sensor_2
time	continuous	continuous	continuous
	class	class	class
1601481409.0	61.81223	52.64729	59.29855
1601481408.0	62.10297	55.36047	61.75217
1601481407.0	64.34818	55.3506	61.97615
1601481406.0	62.68736	54.96183	61.18658
1601481405.0	64.85379	55.17802	61.51488
1601481404.0	66.66902	57.01133	60.28585
1601481403.0	69.21912	56.43846	60.36919
1601481402.0	67.38189	56.97531	60.35465
1601481401.0	67.04227	56.32589	61.46152
1601481400.0	70.07146	57.52536	63.05394
1601481399.0	65.07185	48.05215	62.43567
1601481398.0	58.45959	52.20967	58.96201
1601481397.0	57.47639	48.02584	57.04259
1601481396.0	56.24697	45.14396	48.79651
1601481395.0	51.81042	48.48694	46.73145
1601481394.0	54.96529	46.70679	52.08017
1601481393.0	51.04047	46.89862	49.85883
1601481392.0	52.02347	46.37507	50.17709
1601481391.0	51.33162	46.89656	54.6889
1601481390.0	52.49701	45.06633	47.67432
1601481389.0	61.11305	52.35118	55.49235
1601481388.0	55.5826	44.9839	49.11962
1601481387.0	54.46008	44.52374	49.01399
1601481386.0	54.91712	49.92096	50.37882
1601481385.0	55.27574	46.29645	49.88319
1601481384.0	52.30686	46.8103	54.92731
1601481383.0	52.19588	43.27544	47.1155
1601481382.0	51.43762	47.65841	49.03731
1601481381.0	52.29756	46.56888	50.98004
1601481380.0	47.93485	47.19887	47.38121
1601481379.0	48.2562	46.30928	48.05651
1601481378.0	49.28389	46.80751	47.89854
1601481377.0	49.9046	45.65551	48.46721
1601481376.0	48.82257	46.61097	47.29769
1601481375.0	54.83229	44.62458	47.01109
1601481374.0	51.25977	43.86813	50.48298
1601481373.0	54.49947	43.45826	49.14284
1601481372.0	52.16297	49.65566	54.72837
1601481371.0	51.11745	44.93184	46.41727
1601481370.0	52.77167	44.54747	52.77629
1601481369.0	55.11144	45.82687	52.72166
1601481368.0	52.80022	47.55079	60.94662
1601481367.0	49.39188	49.58942	49.89577
1601481366.0	52.64463	47.81089	49.91597
1601481365.0	56.15457	48.71733	53.87179
1601481364.0	53.33989	43.76158	51.93777
1601481363.0	52.4939	46.97543	51.78857
1601481362.0	53.88222	47.20316	55.70086
1601481361.0	56.41299	45.41457	48.16
1601481360.0	52.60381	46.66262	49.8794
1601481359.0	54.11026	48.47024	51.68341
1601481358.0	58.08685	46.39058	52.67916
1601481357.0	55.7372	46.14821	54.23532
1601481356.0	54.97067	46.75982	53.78328
1601481355.0	53.83826	49.93754	50.26299
1601481354.0	55.54935	48.27619	55.8927
1601481353.0	54.87011	48.86652	57.84713
1601481352.0	54.03624	47.52763	57.62398
1601481351.0	58.50304	45.04242	54.33533
1601481350.0	57.73212	49.90318	58.6542
1601481349.0	58.08434	49.6847	55.63237
1601481348.0	58.70229	45.69748	57.62311
1601481347.0	59.03598	48.47312	63.00724
1601481346.0	55.51082	49.68994	58.06757
1601481345.0	56.82422	47.58751	58.06849
1601481344.0	58.24064	49.50514	58.07889
1601481343.0	57.46003	49.27755	54.37103
1601481342.0	55.39713	49.80367	58.46534
1601481341.0	56.09896	54.21946	64.33151
1601481340.0	56.23697	48.81668	57.3955
1601481339.0	64.3395	51.5585	57.75955
1601481338.0	59.39294	52.85892	59.2599
1601481337.0	65.91471	57.05146	59.20027
1601481336.0	62.04365	48.09751	59.09891
1601481335.0	55.15126	47.88613	56.11489
1601481334.0	56.0495	54.84195	53.56477
1601481333.0	58.44181	52.00657	53.98281
1601481332.0	60.10754	48.5449	57.60543
1601481331.0	59.02177	50.26973	54.13916
1601481330.0	59.04789	51.20453	55.8868
1601481329.0	58.14758	51.49641	50.97602
1601481328.0	51.12426	42.82794	51.02035
1601481327.0	54.67694	46.19464	50.68147
1601481326.0	53.58239	44.30152	47.9125
1601481325.0	50.4479	45.09413	46.74944
1601481324.0	49.3428	45.70154	46.08617
1601481323.0	53.41516	46.03075	56.96175
1601481322.0	51.80774	47.5588	48.58209
1601481321.0	51.06947	48.70708	48.26719
1601481320.0	51.58216	44.30279	47.80089
1601481319.0	49.34053	44.4125	44.61712
1601481318.0	51.33669	42.56747	49.7973
1601481317.0	51.46176	48.98483	48.23372
1601481316.0	54.87503	44.81849	50.5359
1601481315.0	53.8729	44.52671	49.62272
1601481314.0	53.81024	46.63138	48.88977
1601481313.0	54.87882	45.40682	51.27546
1601481312.0	51.08115	45.14687	52.10493
1601481311.0	49.73195	42.2654	48.65608
1601481310.0	50.3246	49.87269	49.01085
1601481309.0	54.6834	45.66718	49.47898
1601481308.0	56.89925	44.2055	51.84122
1601481307.0	53.38903	47.61197	50.68486
1601481306.0	55.59097	49.4762	50.5163
1601481305.0	52.23583	47.72437	47.79382
1601481304.0	53.36129	46.17299	50.81934
1601481303.0	47.16291	51.18907	49.39484
1601481302.0	52.57365	47.56148	50.26277
1601481301.0	55.14634	45.5631	52.79766
1601481300.0	50.95364	47.21605	51.86577
1601481299.0	51.93829	44.73572	50.52543
1601481298.0	53.42555	47.40603	52.60728
1601481297.0	50.13821	49.22622	53.4679
1601481296.0	51.73153	49.81236	51.49005
1601481295.0	50.12406	48.09446	48.39584
1601481294.0	48.67381	46.53136	46.52235
1601481293.0	53.35176	46.90163	50.4287
1601481292.0	51.99662	47.15876	49.2704
1601481291.0	57.4617	47.61868	50.08406
1601481290.0	52.45957	44.96501	50.62644
1601481289.0	52.43461	47.52557	49.31974
1601481288.0	52.77353	47.56867	55.10475
1601481287.0	52.90884	46.73595	51.35916
1601481286.0	50.27046	49.23634	50.06112
1601481285.0	52.72514	49.41425	50.48931
1601481284.0	51.64542	45.63855	54.86393
1601481283.0	52.70507	45.53249	49.08686
1601481282.0	50.4002	46.05374	50.27176
1601481281.0	52.17146	48.00582	53.5638
1601481280.0	51.57531	45.99532	52.53043
1601481279.0	50.6195	46.34031	48.34222
1601481278.0	52.82811	48.60929	52.86136
1601481277.0	53.68676	48.48613	53.85857
1601481276.0	54.63139	47.22594	55.85634
1601481275.0	52.60557	45.4575	50.85971
1601481274.0	53.2809	48.005	49.47897
1601481273.0	49.10413	43.96752	51.67531
1601481272.0	53.19984	51.36279	54.45811
1601481271.0	54.22123	44.08456	56.64015
1601481270.0	53.70556	46.81567	48.06126
1601481269.0	49.66998	47.62585	51.17551
1601481268.0	54.1716	46.6898	53.68214
1601481267.0	54.19029	48.63899	50.06114
1601481266.0	53.92601	46.70221	49.82629
1601481265.0	51.2685	45.62043	53.40503
1601481264.0	54.47918	45.95145	53.34708
1601481263.0	53.83039	48.75353	53.27473
1601481262.0	55.23011	51.91863	51.25005
1601481261.0	53.39651	47.53229	48.12053
1601481260.0	52.10225	46.1077	49.55907
1601481259.0	53.59435	46.68881	47.10833
1601481258.0	50.45626	46.40825	50.77855
1601481257.0	50.12695	45.60984	47.9952
1601481256.0	50.80425	45.66801	51.88156
1601481255.0	49.06915	45.04547	48.79703
1601481254.0	48.82142	46.87779	49.09275
1601481253.0	50.04829	46.94371	51.33492
1601481252.0	49.7154	46.26403	50.57415
1601481251.0	57.86227	48.26361	51.22092
1601481250.0	46.96373	47.77044	51.41971
1601481249.0	52.7192	47.85624	48.57282
1601481248.0	50.36131	45.92874	51.02745
1601481247.0	53.08484	48.78671	53.09504
1601481246.0	54.03666	43.24379	51.0477
1601481245.0	50.79636	46.69834	44.56435
1601481244.0	53.11242	44.4055	50.39825
1601481243.0	48.29831	48.7397	52.09092
1601481242.0	50.83789	43.628	49.53706
1601481241.0	50.47109	46.54784	47.69847
1601481240.0	54.00264	45.97153	47.4151
1601481239.0	51.0058	44.67739	49.27555
1601481238.0	52.02512	44.15687	53.02692
1601481237.0	51.48878	41.68842	46.5765
1601481236.0	49.14838	48.7764	49.85284
1601481235.0	52.26394	48.741	49.69944
1601481234.0	52.93113	45.79777	47.12828
1601481233.0	51.29341	46.59105	48.76225
1601481232.0	48.65688	42.0625	50.50879
1601481231.0	50.69228	47.05779	48.63969
1601481230.0	48.58913	43.73977	49.76299
1601481229.0	49.88525	45.27066	53.15882
1601481228.0	46.68004	45.5397	50.26607
1601481227.0	52.31842	45.93585	48.7184
1601481226.0	51.40088	45.05597	45.96404
1601481225.0	49.41796	48.44985	45.86662
1601481224.0	48.13763	42.48216	46.98382
1601481223.0	49.76254	47.65235	56.53523
1601481222.0	46.34771	46.03299	48.97461
1601481221.0	48.27062	45.78508	51.43991
1601481220.0	49.92102	44.0158	48.25504
1601481219.0	49.28008	47.39992	47.92323
1601481218.0	50.1071	48.90841	45.73064
1601481217.0	53.92925	46.67525	55.89541
1601481216.0	52.46806	48.25284	49.73884
1601481215.0	48.43931	44.76017	45.28046
1601481214.0	50.84515	48.4505	52.0468
1601481213.0	48.33318	43.22575	47.69815
1601481212.0	49.46731	42.70042	50.86132
1601481211.0	50.26324	42.50228	50.01716
1601481210.0	54.03162	48.32459	45.53176
1601481209.0	47.98911	47.61478	47.71992
1601481208.0	46.40157	46.07845	49.76297
1601481207.0	48.59881	45.76908	50.59575
1601481206.0	54.22085	45.27559	49.21646
1601481205.0	50.84155	48.45212	52.17974
1601481204.0	47.95034	43.5345	46.75152
1601481203.0	49.89837	42.90149	48.98933
1601481202.0	48.64403	46.35779	50.14787
1601481201.0	49.53652	47.15458	55.80568
1601481200.0	48.87474	45.87965	50.82719
1601481199.0	48.29981	41.12635	49.16594
1601481198.0	50.40001	43.98692	46.78801
1601481197.0	50.32628	40.98941	49.09718
1601481196.0	48.49575	43.84754	46.41346
1601481195.0	49.90467	43.95678	51.07587
1601481194.0	48.97599	44.23743	43.35138
1601481193.0	48.76677	48.08945	49.47721
1601481192.0	49.31932	44.48712	49.39974
1601481191.0	48.36805	40.67038	48.67818
1601481190.0	49.75509	46.75206	47.34061
1601481189.0	47.82059	41.74961	49.98608
1601481188.0	49.08295	39.88648	49.38529
1601481187.0	49.08946	47.12209	48.99037
1601481186.0	49.05484	45.42038	49.01618
1601481185.0	48.45405	41.98909	46.03771
1601481184.0	51.56826	48.188	50.24783
1601481183.0	51.68158	45.34257	46.4252
1601481182.0	48.62169	44.34864	46.0856
1601481181.0	51.18877	49.52078	46.81126
1601481180.0	52.18644	45.11072	46.74667
1601481179.0	47.37392	42.74845	49.6594
1601481178.0	48.22359	43.02636	46.96231
1601481177.0	51.51344	44.09484	48.51638
1601481176.0	49.32446	50.17717	48.07106
1601481175.0	50.1627	43.86169	48.65916
1601481174.0	49.60328	48.06945	46.94711
1601481173.0	54.48254	46.62769	55.31019
1601481172.0	49.77969	45.88985	45.55099
1601481171.0	48.47225	43.94263	48.43246
1601481170.0	49.33715	45.81086	48.2123
1601481169.0	49.27072	45.91394	48.7109
1601481168.0	52.71007	45.89019	48.96153
1601481167.0	50.88623	46.86798	45.17896
1601481166.0	51.05068	46.46546	52.01827
1601481165.0	50.65524	46.54441	49.876
1601481164.0	51.55198	48.8904	51.80385
1601481163.0	52.06846	48.72448	50.16045
1601481162.0	50.32883	47.414	49.24866
1601481161.0	56.78338	44.71347	52.06302
1601481160.0	49.66437	43.07169	46.45492
1601481159.0	48.87385	46.18188	51.71241
1601481158.0	48.38976	49.18357	56.36758
1601481157.0	50.13382	47.01461	55.98113
1601481156.0	51.79681	45.33894	49.51222
1601481155.0	51.32809	44.10858	52.1133
1601481154.0	50.64696	44.60921	45.39923
1601481153.0	51.24282	46.13019	49.45228
1601481152.0	56.26157	48.52164	54.53815
1601481151.0	55.49866	49.556	56.30753
1601481150.0	57.03433	48.27565	52.10125
1601481149.0	53.41214	46.94761	51.63735
1601481148.0	52.40287	46.77758	52.82158
1601481147.0	50.39344	45.39829	50.83297
1601481146.0	52.71211	49.25417	51.24414
1601481145.0	55.86913	49.40747	55.00393
1601481144.0	55.72552	45.4613	0.0
